0.4797206	-0.488996
-0.5763443	-0.7046088
-0.4821608	1.269543
-0.2030215	-0.4825574
0.2165827	0.1918337
-0.2012207	0.05799867
0.4298087	-1.55401
0.04884493	-0.7044838
-0.2180772	2.584451
0.5222697	0.0508387
-0.01575415	0.2463026
-0.3057483	-0.4440163
0.3061468	-0.1590173
0.04383465	0.41992
0.492432	-0.4791557
-0.2565092	2.236157
-0.1525047	-0.4974196
0.3827704	0.1262177
0.4499099	-0.7201151
-0.5669082	-1.1385
0.7098236	-0.2391939
-0.1460357	0.59313
0.04334502	-1.193377
-0.3888763	-0.3330699
0.06457214	0.8458375
0.02114411	0.7133262
-0.2306309	-0.867122
-0.0747297	1.037259
-0.3448596	-1.10882
0.08186971	1.472249
-0.1738586	-0.682722
-0.4131246	0.4541084
-0.5377176	1.338469
0.07621027	-0.1007656
0.1019103	0.0514675
-0.08812555	-0.4519945
0.2787491	0.9694697
-0.1017344	-0.6499961
-0.1063424	-0.3227635
-0.01300082	-0.6623123
0.2599347	-1.427348
-0.03946204	-0.1931238
-0.07198077	-1.691743
-0.0185416	0.344536
0.275376	1.894324
0.4173441	-0.7594237
-0.009881333	-0.194974
0.181813	-0.4383477
-0.2240058	-0.6241921
0.2005438	-0.4262468
0.01029624	-1.681671
-0.1535642	-0.1097782
-0.1353367	0.7004804
-0.09442325	0.7330777
0.2545009	1.655532
-0.7546163	-0.2732359
-0.004000108	-0.9393369
0.06284761	0.51725
0.4972936	-1.091654
-0.4465181	0.6956548
0.6163006	0.9610532
-0.3546229	2.794029
0.2064695	-0.1708645
0.1914227	0.4173508
-0.005854549	1.512182
0.4280762	0.0388938
-0.2656891	0.6950121
0.06633065	-0.3701317
0.09737586	0.3929913
0.5295568	0.7848254
-0.1614988	-0.2486825
-0.08820585	-0.2298594
0.1214647	1.851404
-0.01053939	-0.9073843
0.3243308	0.1129617
0.1839212	0.3410366
-0.2550231	-0.3976632
0.05298014	-1.302322
0.04292533	-0.2510956
-0.1088472	-0.7064637
-0.5450728	-1.302868
-0.0938482	0.1424309
-0.2486015	-1.039996
-0.1208107	1.087984
0.3605481	-0.6398906
0.155678	-0.5396867
0.09303034	-0.1980518
-0.0610475	-0.35273
0.02439738	-0.2251065
-0.05263187	1.263319
-0.1348358	-0.1110432
-0.03573426	0.8987875
-0.2858669	-2.344999
-0.5765792	-1.1069
-0.4294046	-0.02432175
0.2583965	0.8989027
0.1251647	0.6423665
0.03982589	0.09887469
0.619122	0.8351951
0.2021106	2.496852
-0.1607412	-0.6682627
-0.1402091	-1.081162
0.1497142	-1.05503
0.3859178	-1.221467
-0.1694456	0.9844437
-0.04706228	0.5049059
0.1749992	1.632512
0.07578785	0.923085
0.1424569	-0.8033533
-0.5375331	0.7542153
0.1083374	0.4282357
-0.06326828	-0.8817198
0.09982316	0.1247418
0.3809565	-0.08934646
-0.1029634	0.2811307
0.3265561	1.07721
-0.3762848	0.05072293
0.09743893	-1.000481
0.003142318	0.03398415
-0.2215789	-0.5921194
0.3833359	0.3833186
-0.1957256	0.5094626
0.2499381	-1.016401
0.06576351	1.81406
0.130127	-0.3719471
-0.450524	-0.7283721
-0.1071683	-0.05830763
0.1978496	0.04761993
-0.6099211	0.2151349
-0.06578391	0.9192295
0.4972257	-0.04719427
-0.2381699	1.381109
-0.1003121	0.5265073
-0.003881747	0.8286336
0.1417966	-0.7675295
-0.2417235	-0.5327097
0.1764191	-0.5627593
-0.5509542	-0.2333145
-0.3486418	1.136501
-0.03778505	-2.352033
0.106178	-0.7368782
0.2295438	-0.09125013
0.4942261	-0.5678859
-0.4378374	0.4566701
-0.03299338	0.689899
0.1611302	-0.1124143
-0.09119266	0.8828978
0.4833986	-0.3738016
-0.2362181	0.3367745
0.1131158	-0.5898967
0.615378	-1.274323
-0.04339537	-1.260857
-0.1042971	-0.110932
-0.2128985	-0.2331578
-0.01855478	1.506711
0.1118258	-0.007887827
-0.2867804	-0.7185567
0.3770088	-1.882606
0.1679387	-1.334707
0.01477563	0.0934568
0.004294431	0.3496315
-0.2553078	0.2965238
0.4842336	1.206135
-0.9813072	-1.780123
-0.0946279	0.6377704
-0.1116091	-0.0988723
-0.6982188	0.4989659
0.002595727	1.234763
-0.2042196	0.5008512
-0.358444	0.7750215
-0.1528494	-1.123412
0.07340269	-0.6804613
-0.1084378	-0.1834184
0.1150879	-1.164409
0.2108703	-1.011296
0.0006232241	-1.528832
-0.06922482	-1.682509
-0.1210308	-1.006716
0.1016594	-1.309847
0.2767495	-0.1455118
0.544666	1.053485
-0.8609292	-1.212627
-0.4253743	0.3210955
-0.2603993	-0.6346545
-0.2325206	0.1517829
0.6083929	-2.745462
0.2314517	-0.3333119
0.6495522	-0.7005695
-0.01638696	-1.267833
0.1589447	0.1615399
0.4013273	0.6449426
-0.0736577	-0.2971587
-0.1067096	0.4757733
0.01530498	1.308814
0.2389945	1.530362
-0.1477877	-1.578974
-0.1243498	0.6354393
-0.09164902	-0.7315038
0.0488532	1.592247
0.0724557	-1.138909
0.08110528	-0.2048104
0.1394193	0.4734524
0.3426202	0.4623031
-0.2868262	1.603752
-0.1729947	0.5301007
0.1800328	-0.5018981
0.08023972	0.1205951
-0.2410858	-0.8681461
0.1901961	-0.1906613
-0.06053884	1.179707
0.01661574	-0.04886502
0.3261939	1.776605
0.4353619	0.6450138
0.2917981	0.926937
-0.4880484	1.171354
0.3704496	1.258047
0.3227672	0.179491
-0.1975321	-0.5970337
0.2695608	0.5697758
0.4286281	1.127507
-0.3851136	0.6489239
-0.2388417	-2.168308
-0.04769127	-0.2857226
0.08089415	2.768824
-0.2087079	-0.3353548
0.3243859	-0.6673003
-0.06937767	-0.9442056
-0.07280724	-1.235307
-0.2006585	2.029447
0.05793159	0.1365784
0.03705667	0.6125786
-0.4122053	-0.5463958
-0.1116794	-2.244923
0.09176427	-0.3842576
-0.0365405	-1.495375
0.5108376	0.06627236
0.4271298	0.6831048
-0.1079995	0.01172822
-0.5721702	-0.8023271
0.30047	-0.8513746
-0.05059241	1.010949
-0.4977148	1.972658
-0.2278337	-0.6461896
0.3035299	-0.3813914
-0.08625536	0.7873446
-0.09971314	-0.8470083
-0.2199967	0.6509541
-0.2362566	0.4197336
0.4455494	-0.2189533
-0.07309618	-0.4585412
0.1524939	-0.2446994
-0.2841137	0.5216375
0.2266695	-2.029335
-0.457913	-0.02751442
0.1595065	-0.02413418
-0.1861358	0.1652395
0.4172465	-0.2149245
-0.167298	-0.9847196
0.1800916	-1.763162
-0.1955306	-0.527189
0.09875603	1.723915
-0.03511502	-0.9477886
0.4595616	-1.20789
0.04264275	-0.5347821
-0.4581697	0.5608049
0.1090599	0.5279578
0.4245917	-1.329463
-0.08843985	0.3564563
-0.06040335	0.3491796
0.2843056	-1.928564
-0.4593537	0.2140031
-0.2606573	0.2480434
0.5808684	-1.740931
0.3268609	1.306847
0.3044633	-1.967742
0.2810275	1.217936
0.3535129	-1.125545
-0.1712973	-0.7069063
0.3066219	0.6330661
-0.2244547	-1.594474
-0.1770226	-0.5885712
-0.259489	2.647869
0.200308	0.7162252
0.4155625	1.329076
-0.001701087	0.6522872
0.2766591	1.378309
-0.2363165	1.59599
-0.4720717	-0.1294269
0.06901796	-0.01707484
-0.04215686	-0.6055472
-0.2722534	0.1486404
0.2456511	0.9534258
0.2833052	-0.2985865
0.4058345	-1.252322
-0.3585634	-0.7531247
-0.4095854	-0.6348346
0.1723767	0.001714734
-0.3097121	1.023638
-0.3121801	-0.9442311
-0.390887	0.5723973
0.04617071	0.4133013
0.2857931	-0.6933741
-0.2382063	0.09342328
-0.2642728	0.675058
0.2349278	-0.2475245
-0.2786009	-0.07515523
-0.2899766	-0.0575498
0.5943992	0.1070422
-0.343553	-0.1303458
-0.5532405	0.8345832
0.2766877	-0.7197751
-0.08691057	-0.0881192
0.07457424	-1.815593
-0.1545096	-0.7103855
0.1489707	-0.01219023
-0.3488864	-0.3192002
-0.03846908	0.861638
-0.2416199	-1.635619
0.4943757	0.1993155
0.4104793	0.1599928
0.5760962	0.3921925
-0.3298662	0.1788702
0.3024049	-1.109575
0.24767	-0.04939176
-0.1716611	-0.0864484
-0.1912805	-1.072189
-0.4149869	1.308613
-0.08742482	0.9112239
-0.1115162	-1.399135
-0.2990187	1.661788
0.5426192	-1.473416
-0.2047679	0.5157363
-0.02475345	0.848729
0.5903951	-0.7920897
-0.356074	-2.621953
-0.2256472	-0.5704777
-0.1286841	-0.002333044
-0.3666426	-0.4441928
-0.3182051	0.03613508
-0.4459059	-0.4896339
-0.2373902	-1.180224
0.2541064	2.028773
0.5200227	0.4768967
0.06756775	0.9903857
-0.03850526	-0.7472234
-0.2298854	0.6762548
-0.2050301	-1.04006
0.1825493	-0.5033372
-0.0276844	-0.04980636
-0.2303196	1.863439
0.3116084	2.091855
-0.2227531	-0.9390939
0.3893955	0.136983
-0.2612342	-1.776851
0.2297226	-0.6280002
0.3924545	-0.0540584
-0.3592695	0.7217036
0.4821702	0.740171
0.07469659	0.7023455
-0.4457608	1.234239
-0.22068	0.4252263
-0.240434	-0.8735077
-0.5306752	-0.9689586
-0.174872	-0.4003473
0.08237595	0.3959736
0.3344723	0.5739685
-0.004194218	0.6247659
-0.007413027	-1.680122
-0.3798538	-0.7972524
-0.2276959	1.178143
-0.2616658	1.168923
-0.08285622	-0.06205659
0.4437165	0.2634733
0.1762804	1.134881
0.1765892	0.1102867
-0.2166181	-0.5888624
0.1094416	0.6260852
-0.4982763	0.6755311
0.1222364	0.5270614
0.4112682	-2.127281
0.7505115	1.038999
-0.2922513	-0.1843862
-0.09102691	-1.478231
-0.380449	0.533548
0.2325077	0.7690665
0.3749812	-0.1298667
0.225922	0.05512206
-0.1620505	-0.559066
-0.2135052	1.271499
0.2516566	0.4397995
-0.6199503	0.5348715
-0.05823138	1.060898
-0.03913495	-0.4204899
-0.03089498	-0.0003120882
0.1408011	0.2359246
0.1348005	0.6609596
-0.1404707	-0.4815692
0.01991663	-1.067035
0.4598381	-2.158202
-0.08173035	-0.616638
-0.2940055	-0.1080588
0.1292622	-1.480365
0.1416352	1.589714
-0.1270348	-0.3351036
-0.08278631	-0.1812545
0.1053984	-0.6317165
0.506252	-0.9042773
-0.1122565	-0.2157013
0.3393433	-0.5435558
